            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            9          27      0.2667      0.1733   1369.2193    703.0000     47.1016
            9          28      0.2667      0.1800   1378.3528    703.0000     47.5716
            9          29      0.2667      0.1867   1387.9173    703.0000     48.0755
            9          30      0.2667      0.1933   1397.8580    703.0000     48.6117
            9          31      0.2667      0.2000   1408.1200    703.0000     49.1785
           10           1      0.3000      0.0000   1384.3319    703.0000     47.8852
           10           2      0.3000      0.0067   1374.2284    703.0000     47.3580
           10           3      0.3000      0.0133   1364.5817    703.0000     46.8671
           10           4      0.3000      0.0200   1355.4503    703.0000     46.4138
           10           5      0.3000      0.0267   1346.8914    703.0000     45.9992
           10           6      0.3000      0.0333   1338.9602    703.0000     45.6238
           10           7      0.3000      0.0400   1331.7091    703.0000     45.2881
           10           8      0.3000      0.0467   1325.1871    703.0000     44.9923
           10           9      0.3000      0.0533   1319.4390    703.0000     44.7366
           10          10      0.3000      0.0600   1314.5045    703.0000     44.5207
           10          11      0.3000      0.0667   1310.4182    703.0000     44.3445
           10          12      0.3000      0.0733   1307.2087    703.0000     44.2078
           10          13      0.3000      0.0800   1304.8983    703.0000     44.1103
           10          14      0.3000      0.0867   1303.5029    703.0000     44.0517
           10          15      0.3000      0.0933   1303.0315    703.0000     44.0320
           10          16      0.3000      0.1000   1303.4863    703.0000     44.0510
           10          17      0.3000      0.1067   1304.8627    703.0000     44.1088
           10          18      0.3000      0.1133   1307.1491    703.0000     44.2053
           10          19      0.3000      0.1200   1310.3277    703.0000     44.3407
           10          20      0.3000      0.1267   1314.3740    703.0000     44.5151
           10          21      0.3000      0.1333   1319.2576    703.0000     44.7286
           10          22      0.3000      0.1400   1324.9426    703.0000     44.9814
           10          23      0.3000      0.1467   1331.3879    703.0000     45.2734
           10          24      0.3000      0.1533   1338.5481    703.0000     45.6045
           10          25      0.3000      0.1600   1346.3738    703.0000     45.9744
           10          26      0.3000      0.1667   1354.8126    703.0000     46.3826
           10          27      0.3000      0.1733   1363.8094    703.0000     46.8283
           10          28      0.3000      0.1800   1373.3079    703.0000     47.3106
           10          29      0.3000      0.1867   1383.2503    703.0000     47.8282
           10          30      0.3000      0.1933   1393.5791    703.0000     48.3794
           10          31      0.3000      0.2000   1404.2370    703.0000     48.9625
           11           1      0.3333      0.0000   1380.6668    703.0000     47.6924
