            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            2          90      0.0083      0.1483   1390.8089    703.0000     48.2302
            2          91      0.0083      0.1500   1391.8836    703.0000     48.2880
            2          92      0.0083      0.1517   1392.9883    703.0000     48.3475
            2          93      0.0083      0.1533   1394.1230    703.0000     48.4088
            2          94      0.0083      0.1550   1395.2874    703.0000     48.4719
            2          95      0.0083      0.1567   1396.4813    703.0000     48.5367
            2          96      0.0083      0.1583   1397.7045    703.0000     48.6034
            2          97      0.0083      0.1600   1398.9569    703.0000     48.6718
            2          98      0.0083      0.1617   1400.2382    703.0000     48.7420
            2          99      0.0083      0.1633   1401.5482    703.0000     48.8140
            2         100      0.0083      0.1650   1402.8867    703.0000     48.8878
            2         101      0.0083      0.1667   1404.2534    703.0000     48.9634
            2         102      0.0083      0.1683   1405.6480    703.0000     49.0408
            2         103      0.0083      0.1700   1407.0704    703.0000     49.1199
            2         104      0.0083      0.1717   1408.5202    703.0000     49.2009
            2         105      0.0083      0.1733   1409.9971    703.0000     49.2836
            2         106      0.0083      0.1750   1411.5008    703.0000     49.3681
            2         107      0.0083      0.1767   1413.0311    703.0000     49.4544
            2         108      0.0083      0.1783   1414.5875    703.0000     49.5425
            2         109      0.0083      0.1800   1416.1697    703.0000     49.6323
            2         110      0.0083      0.1817   1417.7773    703.0000     49.7239
            2         111      0.0083      0.1833   1419.4100    703.0000     49.8172
            2         112      0.0083      0.1850   1421.0673    703.0000     49.9123
            2         113      0.0083      0.1867   1422.7487    703.0000     50.0091
            2         114      0.0083      0.1883   1424.4539    703.0000     50.1077
            2         115      0.0083      0.1900   1426.1823    703.0000     50.2079
            2         116      0.0083      0.1917   1427.9334    703.0000     50.3098
            2         117      0.0083      0.1933   1429.7066    703.0000     50.4134
            2         118      0.0083      0.1950   1431.5014    703.0000     50.5187
            2         119      0.0083      0.1967   1433.3171    703.0000     50.6255
            2         120      0.0083      0.1983   1435.1532    703.0000     50.7340
            2         121      0.0083      0.2000   1437.0089    703.0000     50.8440
            3           1      0.0167      0.0000   1416.4697    703.0000     49.6494
            3           2      0.0167      0.0017   1414.5573    703.0000     49.5407
            3           3      0.0167      0.0033   1412.6711    703.0000     49.4341
            3           4      0.0167      0.0050   1410.8118    703.0000     49.3293
            3           5      0.0167      0.0067   1408.9800    703.0000     49.2266
            3           6      0.0167      0.0083   1407.1763    703.0000     49.1258
            3           7      0.0167      0.0100   1405.4013    703.0000     49.0270
            3           8      0.0167      0.0117   1403.6556    703.0000     48.9303
            3           9      0.0167      0.0133   1401.9398    703.0000     48.8356
            3          10      0.0167      0.0150   1400.2542    703.0000     48.7429
            3          11      0.0167      0.0167   1398.5995    703.0000     48.6522
            3          12      0.0167      0.0183   1396.9759    703.0000     48.5637
            3          13      0.0167      0.0200   1395.3839    703.0000     48.4771
            3          14      0.0167      0.0217   1393.8240    703.0000     48.3926
            3          15      0.0167      0.0233   1392.2964    703.0000     48.3102
            3          16      0.0167      0.0250   1390.8015    703.0000     48.2298
            3          17      0.0167      0.0267   1389.3397    703.0000     48.1515
            3          18      0.0167      0.0283   1387.9112    703.0000     48.0752
            3          19      0.0167      0.0300   1386.5164    703.0000     48.0010
            3          20      0.0167      0.0317   1385.1554    703.0000     47.9288
            3          21      0.0167      0.0333   1383.8286    703.0000     47.8587
            3          22      0.0167      0.0350   1382.5362    703.0000     47.7906
            3          23      0.0167      0.0367   1381.2784    703.0000     47.7245
            3          24      0.0167      0.0383   1380.0554    703.0000     47.6604
            3          25      0.0167      0.0400   1378.8674    703.0000     47.5984
            3          26      0.0167      0.0417   1377.7146    703.0000     47.5384
            3          27      0.0167      0.0433   1376.5972    703.0000     47.4804
            3          28      0.0167      0.0450   1375.5153    703.0000     47.4244
            3          29      0.0167      0.0467   1374.4690    703.0000     47.3704
            3          30      0.0167      0.0483   1373.4586    703.0000     47.3184
            3          31      0.0167      0.0500   1372.4841    703.0000     47.2683
            3          32      0.0167      0.0517   1371.5457    703.0000     47.2202
            3          33      0.0167      0.0533   1370.6434    703.0000     47.1741
            3          34      0.0167      0.0550   1369.7773    703.0000     47.1300
            3          35      0.0167      0.0567   1368.9477    703.0000     47.0877
            3          36      0.0167      0.0583   1368.1544    703.0000     47.0475
            3          37      0.0167      0.0600   1367.3977    703.0000     47.0091
            3          38      0.0167      0.0617   1366.6775    703.0000     46.9727
            3          39      0.0167      0.0633   1365.9940    703.0000     46.9382
            3          40      0.0167      0.0650   1365.3472    703.0000     46.9056
            3          41      0.0167      0.0667   1364.7371    703.0000     46.8749
            3          42      0.0167      0.0683   1364.1639    703.0000     46.8461
            3          43      0.0167      0.0700   1363.6274    703.0000     46.8192
            3          44      0.0167      0.0717   1363.1278    703.0000     46.7942
            3          45      0.0167      0.0733   1362.6651    703.0000     46.7710
            3          46      0.0167      0.0750   1362.2393    703.0000     46.7498
            3          47      0.0167      0.0767   1361.8504    703.0000     46.7304
            3          48      0.0167      0.0783   1361.4984    703.0000     46.7128
