 ========================================================================
 Mesh information:
 Nx =                   61     -    Ny =                    61
  
 Slab dimensions:
 X(m) =    1.0000000000000000          -    Y(m) =   0.20000000000000001     
                                                                         
                                                                         
 ========================================================================
 Npos =  1
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
    4660.0000      0.0000      0.0500   1475.9300    703.0000     53.2444
    4860.0000      0.0000      0.0500   1481.9932    703.0000     53.6337
    4980.0000      0.0000      0.0500   1485.2391    703.0000     53.8438
    5180.0000      0.0000      0.0500   1485.6370    703.0000     53.8696
    5380.0000      0.0000      0.0500   1487.9387    703.0000     54.0194
    5580.0000      0.0000      0.0500   1490.3763    703.0000     54.1786
    5780.0000      0.0000      0.0500   1492.6287    703.0000     54.3263
    5980.0000      0.0000      0.0500   1494.6240    703.0000     54.4576
    6180.0000      0.0000      0.0500   1496.3530    703.0000     54.5717
    6380.0000      0.0000      0.0500   1497.8306    703.0000     54.6694
    6580.0000      0.0000      0.0500   1499.0901    703.0000     54.7529
    6780.0000      0.0000      0.0500   1500.1547    703.0000     54.8237
    6980.0000      0.0000      0.0500   1501.0572    703.0000     54.8837
    7180.0000      0.0000      0.0500   1501.8160    703.0000     54.9342
    7380.0000      0.0000      0.0500   1502.4583    703.0000     54.9771
    7580.0000      0.0000      0.0500   1502.9967    703.0000     55.0130
    7780.0000      0.0000      0.0500   1503.4525    703.0000     55.0435
    7980.0000      0.0000      0.0500   1503.8334    703.0000     55.0689
    8180.0000      0.0000      0.0500   1504.1564    703.0000     55.0905
    8380.0000      0.0000      0.0500   1504.4256    703.0000     55.1085
    8400.0000      0.0000      0.0500   1504.4533    703.0000     55.1104
    8600.0000      0.0000      0.0500   1462.5917    703.0000     52.4022
    8800.0000      0.0000      0.0500   1445.0539    703.0000     51.3258
    9000.0000      0.0000      0.0500   1434.3282    703.0000     50.6852
    9200.0000      0.0000      0.0500   1426.8950    703.0000     50.2494
    9400.0000      0.0000      0.0500   1421.4200    703.0000     49.9326
    9600.0000      0.0000      0.0500   1417.2351    703.0000     49.6929
    9800.0000      0.0000      0.0500   1413.9684    703.0000     49.5074
   10000.0000      0.0000      0.0500   1411.3754    703.0000     49.3610
   10200.0000      0.0000      0.0500   1409.2884    703.0000     49.2439
   10400.0000      0.0000      0.0500   1407.5993    703.0000     49.1494
   10600.0000      0.0000      0.0500   1406.2151    703.0000     49.0723
   10800.0000      0.0000      0.0500   1405.0810    703.0000     49.0093
   11000.0000      0.0000      0.0500   1404.1401    703.0000     48.9571
   11200.0000      0.0000      0.0500   1403.3633    703.0000     48.9141
   11400.0000      0.0000      0.0500   1402.7128    703.0000     48.8782
   11600.0000      0.0000      0.0500   1402.1686    703.0000     48.8482
   11800.0000      0.0000      0.0500   1401.7151    703.0000     48.8232
   12000.0000      0.0000      0.0500   1401.3312    703.0000     48.8021
   12200.0000      0.0000      0.0500   1401.0117    703.0000     48.7845
   12400.0000      0.0000      0.0500   1400.7392    703.0000     48.7695
   12600.0000      0.0000      0.0500   1400.5127    703.0000     48.7571
   12800.0000      0.0000      0.0500   1400.3181    703.0000     48.7464
   13000.0000      0.0000      0.0500   1400.1570    703.0000     48.7376
   13200.0000      0.0000      0.0500   1400.0169    703.0000     48.7299
   13400.0000      0.0000      0.0500   1399.8966    703.0000     48.7233
   13600.0000      0.0000      0.0500   1399.7979    703.0000     48.7179
   13800.0000      0.0000      0.0500   1399.7112    703.0000     48.7131
   14000.0000      0.0000      0.0500   1399.6411    703.0000     48.7093
   14200.0000      0.0000      0.0500   1399.5783    703.0000     48.7058
   14400.0000      0.0000      0.0500   1399.5235    703.0000     48.7028
   14600.0000      0.0000      0.0500   1399.4804    703.0000     48.7005
   14800.0000      0.0000      0.0500   1399.4408    703.0000     48.6983
   15000.0000      0.0000      0.0500   1399.4060    703.0000     48.6964
   15200.0000      0.0000      0.0500   1399.3799    703.0000     48.6950
   15400.0000      0.0000      0.0500   1399.3550    703.0000     48.6936
   15600.0000      0.0000      0.0500   1399.3328    703.0000     48.6924
   15800.0000      0.0000      0.0500   1399.3140    703.0000     48.6913
   16000.0000      0.0000      0.0500   1399.3005    703.0000     48.6906
   16200.0000      0.0000      0.0500   1399.2867    703.0000     48.6899
   16400.0000      0.0000      0.0500   1399.2742    703.0000     48.6892
   16600.0000      0.0000      0.0500   1399.2639    703.0000     48.6886
   16800.0000      0.0000      0.0500   1399.2579    703.0000     48.6883
   17000.0000      0.0000      0.0500   1399.2508    703.0000     48.6879
   17200.0000      0.0000      0.0500   1399.2443    703.0000     48.6875
   17400.0000      0.0000      0.0500   1399.2394    703.0000     48.6873
   17600.0000      0.0000      0.0500   1399.2349    703.0000     48.6870
   17800.0000      0.0000      0.0500   1399.2305    703.0000     48.6868
   18000.0000      0.0000      0.0500   1399.2300    703.0000     48.6867
   18200.0000      0.0000      0.0500   1399.2281    703.0000     48.6866
   18400.0000      0.0000      0.0500   1399.2261    703.0000     48.6865
                                                                         
                                                                         
 ========================================================================
 Npos =  4
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.0000      0.0733    300.0000    478.5730     62.2137
     200.0000      0.0000      0.0733    458.2233    497.5948     55.5047
     400.0000      0.0000      0.0733    560.8117    566.6023     50.7467
     600.0000      0.0000      0.0733    645.6957    610.1591     47.0031
     800.0000      0.0000      0.0733    719.1382    636.7274     44.1071
    1000.0000      0.0000      0.0733    783.0132    663.0256     41.9575
    1140.0000      0.0000      0.0733    823.1582    689.2718     40.8182
    1340.0000      0.0000      0.0733    945.2110    890.8340     38.5355
    1540.0000      0.0000      0.0733   1018.1468   1174.8433     38.1217
    1740.0000      0.0000      0.0733   1076.8130    975.3903     38.3467
    1940.0000      0.0000      0.0733   1127.7314    833.0400     38.9579
    2140.0000      0.0000      0.0733   1172.1919    746.2751     39.8109
    2340.0000      0.0000      0.0733   1210.1894    703.0000     40.7758
    2540.0000      0.0000      0.0733   1242.2167    703.0000     41.7565
    2740.0000      0.0000      0.0733   1268.9539    703.0000     42.6909
    2940.0000      0.0000      0.0733   1291.3742    703.0000     43.5546
    3060.0000      0.0000      0.0733   1303.4686    703.0000     44.0503
    3260.0000      0.0000      0.0733   1358.9793    703.0000     46.5877
    3460.0000      0.0000      0.0733   1389.7359    703.0000     48.1727
    3660.0000      0.0000      0.0733   1412.3383    703.0000     49.4153
    3860.0000      0.0000      0.0733   1430.0338    703.0000     50.4326
    4060.0000      0.0000      0.0733   1444.2340    703.0000     51.2764
    4260.0000      0.0000      0.0733   1455.7926    703.0000     51.9807
    4460.0000      0.0000      0.0733   1465.2891    703.0000     52.5709
    4660.0000      0.0000      0.0733   1473.1414    703.0000     53.0667
    4860.0000      0.0000      0.0733   1479.6628    703.0000     53.4836
    4980.0000      0.0000      0.0733   1483.1534    703.0000     53.7087
    5180.0000      0.0000      0.0733   1484.2037    703.0000     53.7767
    5380.0000      0.0000      0.0733   1486.9596    703.0000     53.9556
    5580.0000      0.0000      0.0733   1489.7095    703.0000     54.1350
    5780.0000      0.0000      0.0733   1492.1917    703.0000     54.2976
    5980.0000      0.0000      0.0733   1494.3650    703.0000     54.4405
    6180.0000      0.0000      0.0733   1496.2364    703.0000     54.5640
    6380.0000      0.0000      0.0733   1497.8299    703.0000     54.6694
    6580.0000      0.0000      0.0733   1499.1852    703.0000     54.7593
    6780.0000      0.0000      0.0733   1500.3293    703.0000     54.8353
    6980.0000      0.0000      0.0733   1501.2983    703.0000     54.8998
    7180.0000      0.0000      0.0733   1502.1128    703.0000     54.9540
    7380.0000      0.0000      0.0733   1502.8019    703.0000     55.0000
    7580.0000      0.0000      0.0733   1503.3794    703.0000     55.0386
    7780.0000      0.0000      0.0733   1503.8683    703.0000     55.0713
    7980.0000      0.0000      0.0733   1504.2769    703.0000     55.0986
    8180.0000      0.0000      0.0733   1504.6233    703.0000     55.1218
    8380.0000      0.0000      0.0733   1504.9120    703.0000     55.1411
    8400.0000      0.0000      0.0733   1504.9417    703.0000     55.1431
    8600.0000      0.0000      0.0733   1465.3619    703.0000     52.5755
    8800.0000      0.0000      0.0733   1448.4347    703.0000     51.5305
    9000.0000      0.0000      0.0733   1437.5625    703.0000     50.8769
    9200.0000      0.0000      0.0733   1429.8144    703.0000     50.4197
    9400.0000      0.0000      0.0733   1424.0366    703.0000     50.0835
    9600.0000      0.0000      0.0733   1419.5981    703.0000     49.8280
    9800.0000      0.0000      0.0733   1416.1267    703.0000     49.6298
   10000.0000      0.0000      0.0733   1413.3693    703.0000     49.4735
   10200.0000      0.0000      0.0733   1411.1492    703.0000     49.3483
   10400.0000      0.0000      0.0733   1409.3523    703.0000     49.2474
   10600.0000      0.0000      0.0733   1407.8796    703.0000     49.1651
   10800.0000      0.0000      0.0733   1406.6729    703.0000     49.0978
   11000.0000      0.0000      0.0733   1405.6718    703.0000     49.0421
   11200.0000      0.0000      0.0733   1404.8454    703.0000     48.9962
   11400.0000      0.0000      0.0733   1404.1532    703.0000     48.9578
   11600.0000      0.0000      0.0733   1403.5742    703.0000     48.9258
   11800.0000      0.0000      0.0733   1403.0917    703.0000     48.8991
   12000.0000      0.0000      0.0733   1402.6832    703.0000     48.8766
   12200.0000      0.0000      0.0733   1402.3432    703.0000     48.8578
   12400.0000      0.0000      0.0733   1402.0533    703.0000     48.8418
   12600.0000      0.0000      0.0733   1401.8123    703.0000     48.8286
   12800.0000      0.0000      0.0733   1401.6051    703.0000     48.8171
   13000.0000      0.0000      0.0733   1401.4337    703.0000     48.8077
   13200.0000      0.0000      0.0733   1401.2847    703.0000     48.7995
   13400.0000      0.0000      0.0733   1401.1566    703.0000     48.7925
   13600.0000      0.0000      0.0733   1401.0516    703.0000     48.7867
   13800.0000      0.0000      0.0733   1400.9593    703.0000     48.7816
   14000.0000      0.0000      0.0733   1400.8848    703.0000     48.7775
   14200.0000      0.0000      0.0733   1400.8179    703.0000     48.7738
   14400.0000      0.0000      0.0733   1400.7596    703.0000     48.7706
   14600.0000      0.0000      0.0733   1400.7137    703.0000     48.7681
   14800.0000      0.0000      0.0733   1400.6717    703.0000     48.7658
   15000.0000      0.0000      0.0733   1400.6346    703.0000     48.7638
   15200.0000      0.0000      0.0733   1400.6068    703.0000     48.7622
   15400.0000      0.0000      0.0733   1400.5804    703.0000     48.7608
   15600.0000      0.0000      0.0733   1400.5567    703.0000     48.7595
   15800.0000      0.0000      0.0733   1400.5367    703.0000     48.7584
   16000.0000      0.0000      0.0733   1400.5223    703.0000     48.7576
   16200.0000      0.0000      0.0733   1400.5077    703.0000     48.7568
   16400.0000      0.0000      0.0733   1400.4944    703.0000     48.7561
   16600.0000      0.0000      0.0733   1400.4834    703.0000     48.7555
   16800.0000      0.0000      0.0733   1400.4770    703.0000     48.7551
   17000.0000      0.0000      0.0733   1400.4695    703.0000     48.7547
   17200.0000      0.0000      0.0733   1400.4626    703.0000     48.7543
   17400.0000      0.0000      0.0733   1400.4573    703.0000     48.7540
   17600.0000      0.0000      0.0733   1400.4525    703.0000     48.7538
   17800.0000      0.0000      0.0733   1400.4478    703.0000     48.7535
   18000.0000      0.0000      0.0733   1400.4473    703.0000     48.7535
   18200.0000      0.0000      0.0733   1400.4453    703.0000     48.7534
   18400.0000      0.0000      0.0733   1400.4432    703.0000     48.7533
                                                                         
                                                                         
 ========================================================================
 Npos =  5
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.0000      0.1000    300.0000    478.5730     62.2137
     200.0000      0.0000      0.1000    459.2756    498.2845     55.4561
     400.0000      0.0000      0.1000    563.5186    568.2612     50.6230
     600.0000      0.0000      0.1000    649.5254    611.7206     46.8428
     800.0000      0.0000      0.1000    723.3348    638.1869     43.9543
    1000.0000      0.0000      0.1000    786.9959    665.1591     41.8367
    1140.0000      0.0000      0.1000    826.7837    692.2608     40.7241
    1340.0000      0.0000      0.1000    946.3144    893.9659     38.5237
    1540.0000      0.0000      0.1000   1017.6528   1172.3175     38.1219
    1740.0000      0.0000      0.1000   1075.3462    980.1262     38.3349
    1940.0000      0.0000      0.1000   1125.7826    837.6701     38.9273
    2140.0000      0.0000      0.1000   1170.1843    749.3902     39.7660
    2340.0000      0.0000      0.1000   1208.2994    703.0000     40.7227
    2540.0000      0.0000      0.1000   1240.4915    703.0000     41.6998
    2740.0000      0.0000      0.1000   1267.3915    703.0000     42.6335
    2940.0000      0.0000      0.1000   1289.9493    703.0000     43.4975
    3060.0000      0.0000      0.1000   1302.1213    703.0000     43.9940
    3260.0000      0.0000      0.1000   1357.1275    703.0000     46.4963
    3460.0000      0.0000      0.1000   1387.7838    703.0000     48.0684
    3660.0000      0.0000      0.1000   1410.5697    703.0000     49.3157
    3860.0000      0.0000      0.1000   1428.5175    703.0000     50.3439
    4060.0000      0.0000      0.1000   1442.9546    703.0000     51.1994
    4260.0000      0.0000      0.1000   1454.7159    703.0000     51.9144
    4460.0000      0.0000      0.1000   1464.3824    703.0000     52.5141
    4660.0000      0.0000      0.1000   1472.3771    703.0000     53.0181
    4860.0000      0.0000      0.1000   1479.0183    703.0000     53.4422
    4980.0000      0.0000      0.1000   1482.5733    703.0000     53.6712
